97546,152939867,795263044,1
78907,152940375,1540841122,0
51632,152941274,361406381,0
5798,152941465,361409655,1
40111,152942456,152942590,1
2271,152942456,985921411,1
75583,152942457,359997264,1
40120,152942457,985921425,1
75582,152942587,152942457,1
40113,152942587,985921486,1
75603,152942590,559564650,1
40112,152942590,1540809891,1
51692,152943266,1540816214,0
51694,152943683,36244001,0
83943,152946871,417279548,0
84016,152946871,1540846860,1
2272,152946877,152946871,0
83973,152946877,937216014,1
2274,152947902,1540771799,0
81182,152947902,1540844383,0
5777,153874050,1540775588,0
73474,153874050,1540839640,0
5784,153874640,1540775621,0
51634,153875447,1540816089,0
2462,153879588,1540772069,0
73504,153879592,1540839665,0
75724,153884112,559591331,1
2173,153884112,1540771647,1
2639,155578062,1540772345,0
46130,155578062,1540812380,0
46163,155585179,1540812432,1
2643,155587359,973017470,0
149058,155587524,1540950739,0
149054,155587662,973017307,0
2738,155864697,1540773179,0
2734,155864941,1540773176,0
2737,155864979,155864941,0
2741,155866226,1540773182,1
46237,155866226,1540812498,1
2740,155867041,1540773181,1
2742,155867053,1540773190,1
2744,155867053,1540773196,1
2746,155869169,1540773216,0
2750,155869226,1540773263,0
2839,175678152,579805525,0
96819,175678152,1145564253,1
2852,175678282,246588490,1
93017,175678289,694820297,1
2859,175678289,694820375,1
2864,175678297,1493262720,1
29617,175678297,1540798989,0
51674,175678407,360728379,0
51662,175678407,361434463,0
2882,175678407,361434733,1
29616,175678410,175678297,0
2887,175678410,1540773442,1
2913,175678456,360468012,1
31599,175678456,1540802520,1
30750,175678477,1540800294,1
125331,175678477,1540884066,1
137779,175702450,1193464654,0
2926,175702450,1540773464,0
2932,175702471,527804364,0
76095,175702471,1540840536,1
2938,175702481,352725090,0
76098,175702571,560712682,0
68177,175702571,1540838087,0
68178,175702585,352712087,0
31310,175702585,352712183,1
68180,175702594,1540838089,0
2973,176173984,1540773484,1
2975,176173989,176178421,1
31243,176173994,352706872,1
2978,176173994,1540773490,1
30924,176173997,352705319,1
2980,176173997,1540773491,1
2982,176175856,352709199,1
31284,176175856,352709206,1
31297,176176671,352715163,1
76036,176176671,1540840509,1
2976,176178421,1540773487,1
51716,246588460,1540816232,0
53358,246588462,1540820159,0
80471,246588462,1540843197,0
80470,246588466,1540843194,0
82578,246588469,246588470,0
51691,246588470,1540816213,0
134543,246588478,353250872,0
92230,246588478,678168474,1
31713,246588482,353246576,1
134523,246588482,678178637,0
134522,246588486,246588482,0
29597,246588486,683297768,1
3597,246588490,361197410,0
2853,246588490,683301102,1
3596,246588491,246588490,0
2896,246588491,704832204,1
127443,246588551,338485125,0
29628,246588551,1540798993,1
127446,246588552,338484427,0
94838,246588552,1540857361,0
127449,246588553,683290561,0
29612,246588553,1540798988,0
134542,246588554,246588478,0
80301,246588555,246588554,0
29689,246588555,1540799001,1
80298,246588557,338484637,0
31721,246588557,1540802544,1
3632,247151318,600917292,1
29711,247151320,797375590,1
51352,247151320,797375879,1
134559,247151604,683916511,1
48363,247151604,683916579,1
51354,247151814,361198717,1
51360,247151814,797375563,1
3645,247152813,1540774163,0
3648,247152817,1540774173,0
1622,250929194,38830930,0
5799,250929227,152801591,1
69885,250929227,528505102,1
5800,250929229,1540775625,1
75411,250929231,558998793,1
75385,250929231,1540840141,1
75433,250929231,1540840184,1
16889,272498944,1540787203,1
16901,272499019,1540787218,1
68962,272499028,272560940,1
16826,272499074,1540787140,1
16892,272499222,272554600,1
16891,272499261,1540787207,1
16843,272499414,272554946,1
16900,272499414,1540787211,1
16890,272499416,1540787206,1
16823,272499517,272554949,1
104341,272499517,1540866041,0
47716,272499525,272554903,1
104339,272499525,272554952,0
104337,272499526,272560548,0
16895,272499526,347783946,1
104335,272499528,347783404,0
16885,272499528,1285491905,1
96279,272499530,272499222,1
104334,272499530,1540866039,0
96278,272554420,272499530,1
136340,272554421,272554420,0
134999,272554478,1540905492,0
16884,272554571,272499528,1
16887,272554571,1540787199,1
16886,272554600,272554571,1
16893,272554602,272560609,1
16888,272554602,1540787200,1
135007,272554677,1540905503,0
16934,272554678,695578773,1
135005,272554678,1285491835,0
30886,272554680,1540800307,1
135003,272554680,1540905502,0
16846,272554684,272560464,1
135002,272554684,1540905499,0
16897,272554689,272560466,1
135001,272554689,1540905495,0
30902,272554693,1540800327,1
30899,272554695,1540800319,1
30900,272554703,347777730,1
16906,272554713,272554958,1
16899,272554778,1540787209,1
47717,272554903,272499019,1
16902,272554903,1540787221,1
16932,272554942,272560545,1
16935,272554942,272560606,1
16904,272554942,1540787226,1
16844,272554946,272560541,1
16905,272554946,1540787228,1
16824,272554949,272560836,1
16908,272554949,1540787230,1
104340,272554952,272499517,0
16909,272554952,272554958,1
16907,272554958,272554949,1
16911,272554977,1540787232,1
16913,272560240,1540787235,1
16917,272560240,1540787243,1
30897,272560242,347777350,1
16914,272560242,1540787238,1
16915,272560244,1540787240,1
16925,272560244,1540787250,1
16910,272560247,1540787231,1
16922,272560305,347777405,1
16920,272560345,272560346,1
30909,272560345,347780182,1
16921,272560346,272560305,1
30908,272560346,347780116,1
16924,272560350,272560351,1
30883,272560350,347777052,1
16926,272560351,1540787252,1
16847,272560464,1540787156,1
16898,272560466,272554713,1
16927,272560466,1540787254,1
16845,272560541,272554684,1
16928,272560541,1540787256,1
16933,272560545,272554678,1
16929,272560545,1540787259,1
104338,272560548,272499525,0
16930,272560606,272561547,1
16936,272560606,347783946,1
16894,272560609,272499526,1
16939,272560609,272560647,0
47715,272560647,272499525,1
16825,272560836,272499074,1
16965,272560836,1540787285,1
16972,272560905,272560906,1
16812,272560905,272561327,1
16974,272560906,272560940,1
16973,272560906,1540787300,1
16975,272560940,272560961,1
16919,272560961,272560345,1
16976,272560961,351950742,1
16813,272561327,272499028,1
17027,272561421,351950051,1
31040,272561421,351951160,1
16918,272561421,1540787246,1
16903,272561524,1540787223,1
17012,272561524,1540787366,1
16931,272561547,272560548,1
97111,272562878,793428512,1
81203,272562878,1540844392,0
81201,272562879,417277347,0
63929,272562879,417278830,1
81192,272562885,603748692,0
84192,272562885,1540847173,1
81966,272562941,1540845748,0
81971,272562944,1540845749,0
100688,272562944,1540862802,1
81972,272562945,603748702,0
100683,272562945,813097843,1
81184,272564576,272564577,1
81185,272564577,445393419,1
106882,272564577,1540868597,0
83964,272564781,1540846793,0
84011,272564781,1540846835,0
2835,272565046,1540773411,0
81633,272567305,1540845106,0
99146,272567305,1540861866,0
81653,272567307,1540845179,0
81205,272567334,793279595,0
97093,272567334,793385727,1
81621,272567495,1540845049,0
98875,272567908,800448656,1
17079,272567908,801062783,0
99286,272567910,801062997,1
17078,272567910,1540787549,0
82054,272568020,800448713,0
98764,272568020,1540861609,1
82053,272568021,272568020,0
98854,272568021,800448984,1
17593,273143706,360022641,1
46155,273143707,273143708,1
2640,273143707,1540772349,0
17596,273143708,1540787694,1
46156,273143708,1540812418,1
17595,273143897,360229064,1
109047,273143897,1540870350,0
20315,278007870,1540790469,1
149220,278007870,1540950933,1
149739,278007878,1540953209,1
149741,278007900,1540953230,1
149742,278008163,1540953233,1
149743,278008182,1540953250,1
20192,278008196,1540790216,1
149744,278008196,1540953261,1
20199,278008200,1540790235,1
149745,278008200,1540953264,1
20197,278008204,1540790228,1
149746,278008204,1540953267,1
149747,278008208,278009540,1
20189,278008208,278010401,1
20188,278008681,1540790207,1
79048,278009537,1540841189,0
45064,278009538,360205629,1
149347,278009538,1030313274,1
149748,278009540,278009541,1
20251,278009540,1540790338,1
20203,278009541,1540790251,1
149749,278009541,1540953270,1
149750,278009544,278009545,1
20211,278009545,278010565,1
149751,278009545,1540953272,1
20247,278009550,1540790310,1
149752,278009550,1540953276,1
149753,278009554,278009555,1
20248,278009554,1540790313,1
148668,278009555,1540950117,1
149754,278009555,1540953280,1
149756,278009557,278009558,1
149757,278009558,1540953281,1
149760,278009568,278009569,1
20297,278009568,1540790441,1
149761,278009569,1371043802,1
20311,278009569,1371125115,1
149763,278009570,1037131191,1
100571,278009570,1540862734,1
120056,278009571,1037131027,1
149767,278009571,1540953298,1
120013,278009575,1037130927,1
149768,278009575,1540953301,1
119984,278009577,1540879778,1
149769,278009577,1540953302,1
149771,278009580,278009581,1
119820,278009580,1037130993,1
149772,278009581,278009582,1
119902,278009581,1036627902,1
119932,278009582,1540879690,1
149773,278009582,1540953305,1
149775,278009586,1036628267,1
119878,278009587,1036627856,1
149777,278009587,1540953308,1
149778,278009589,278009590,1
119830,278009589,1036627955,1
119831,278009590,1036628025,1
149779,278009590,1036628271,1
149781,278009592,1036415731,1
149784,278009594,1540953311,1
119890,278009596,1036628043,1
149786,278009596,1540953312,1
119935,278009599,1540879692,1
149787,278009599,1540953314,1
119866,278009600,1036627867,1
149788,278009600,1036628278,1
119862,278009601,1540879608,0
142553,278009603,1036627875,1
119860,278009603,1540879605,0
119867,278009603,1540879615,0
119845,278009609,1540879571,1
142556,278009609,1540934753,1
76134,278009613,1540840563,1
142559,278009613,1540934756,1
142561,278009614,278009615,1
76148,278009614,1540840590,1
119682,278009614,1540879288,1
142562,278009615,1036415812,1
76144,278009615,1540840585,1
76119,278009616,560945008,1
119706,278009616,1540879338,0
142564,278009616,1540934761,1
142565,278009617,1540934762,1
119761,278009618,1036415320,1
142566,278009618,1540934764,1
76198,278009619,1540840636,1
142567,278009619,1540934765,1
142568,278009620,278009621,1
107968,278009621,1030974870,1
142569,278009621,1540934766,1
142571,278009624,278009625,1
107942,278009624,1030975344,1
107986,278009625,952161209,1
142572,278009625,1540934769,1
142573,278009627,1540934771,1
119400,278009629,1030974914,1
142574,278009629,1540934772,1
142578,278009630,278009631,1
119447,278009630,1540878910,1
142579,278009631,278009632,1
119414,278009631,1030974704,1
142580,278009632,278009633,1
119351,278009633,1540878846,1
142581,278009633,1540934773,1
119190,278009636,1030974506,0
142583,278009636,1030975335,1
142585,278009637,360201326,1
119395,278009637,1540878873,0
142530,278009638,1540934710,1
142531,278009641,1540934711,1
142532,278009643,278009644,1
119258,278009643,1030689412,1
121638,278009644,1540881851,1
142533,278009644,1540934715,1
142535,278009645,1540934716,1
118885,278009648,1030313253,1
142538,278009648,1540934720,1
142539,278009650,278009651,1
93505,278009650,1030313096,1
142540,278009651,278009652,1
118880,278009651,1030313118,1
45566,278009652,1030313108,1
142541,278009652,1540934722,1
45626,278009654,1540812107,0
142542,278009654,1540934725,1
20194,278010102,278010692,1
20193,278010346,1540790224,1
20196,278010352,278010353,1
20206,278010353,1540790256,1
20198,278010401,278010402,1
20190,278010401,278010455,1
20204,278010402,1540790253,1
20191,278010455,278010102,1
20200,278010455,1540790246,1
20202,278010459,1540790249,1
20239,278010459,1540790307,1
20201,278010532,1540790247,1
20205,278010532,1540790254,1
20214,278010538,278010566,1
20207,278010538,1540790259,1
20208,278010542,278010543,1
20209,278010543,278010544,1
20268,278010543,278011471,1
20210,278010544,278010545,1
20244,278010545,278011908,1
20212,278010565,278011472,1
20272,278010565,1540790389,1
20215,278010566,278010567,1
20218,278010566,1540790261,1
20216,278010567,278010620,1
20229,278010567,1540790281,1
131623,278010568,1540889959,1
20219,278010577,1540790264,1
20220,278010577,1540790265,1
20221,278010590,278010591,1
20228,278010590,1540790278,1
20222,278010591,278010592,1
20233,278010591,1540790294,1
20223,278010592,1540790267,1
20224,278010592,1540790270,1
20235,278010596,1172638693,1
20231,278010596,1540790286,1
131622,278010596,1540889955,1
20217,278010620,278010568,1
20225,278010620,1540790272,1
20262,278010623,278011402,1
20226,278010623,1540790274,1
20241,278010626,278010656,1
20227,278010626,1540790276,1
20277,278010629,1540790392,1
20281,278010629,1540790401,1
20261,278010652,278010623,1
20230,278010652,1540790283,1
20242,278010656,278010959,1
20278,278010656,1540790393,1
20232,278010687,1540790290,1
20234,278010687,1540790295,1
20195,278010692,278010352,1
20238,278010746,278010346,1
20237,278010746,1540790300,1
20243,278010959,278010545,1
20263,278010959,1540790382,1
20285,278010959,1540790407,1
20246,278010960,278009550,1
20257,278011279,278011373,1
20252,278011279,1540790339,1
20258,278011285,278011373,1
20253,278011285,1540790344,1
20321,278011304,278013035,1
20254,278011304,1540790362,1
20255,278011306,1540790363,1
20319,278011306,1540790525,1
20256,278011309,1540790365,1
20259,278011373,278011380,1
20260,278011401,278010652,1
20265,278011401,278011423,1
131624,278011402,1540889963,1
20269,278011422,278010544,1
20264,278011422,278011401,1
20267,278011423,278010542,1
20266,278011423,1540790384,1
20213,278011472,278010538,1
20270,278011472,1540790386,1
20273,278011504,278010960,1
20274,278011504,278011536,1
20271,278011536,278011471,1
20275,278011627,278011628,1
20287,278011627,1540790410,1
20276,278011628,278010629,1
20279,278011628,1540790396,1
20284,278011722,278011736,1
20280,278011722,1540790400,1
20282,278011736,1540790404,1
20283,278011742,278011722,1
20288,278011742,1540790415,1
20286,278011835,278011627,1
20291,278011835,1540790438,1
20293,278011847,278012136,1
20289,278011847,1540790421,1
20292,278011906,1540790440,1
20245,278011908,278010960,1
20304,278011908,1540790454,1
20295,278011997,278011998,1
20314,278011997,1540790463,1
20296,278011998,601643782,1
20306,278011998,1540790455,1
20298,278012063,1540790442,1
20300,278012066,1540790443,1
20301,278012067,1540790444,1
20307,278012067,1540790457,1
20305,278012081,278011906,1
20303,278012081,1540790452,1
20308,278012122,1540790459,1
148601,278012122,1540950000,1
20302,278012128,1540790451,1
20310,278012134,278009569,1
20312,278012134,278012063,1
20294,278012136,278011997,1
20313,278012136,1540790460,1
20316,278012479,1540790473,1
20320,278013033,278011304,1
20322,278013033,278013088,1
45061,279589608,279591485,1
79046,279589608,1540841184,0
93490,279589608,1540856553,1
112151,279589614,716888908,1
79044,279589614,1540841179,0
21424,279589617,360205939,1
79041,279589617,1540841178,0
142502,279589619,279589686,1
79042,279589619,974030708,0
93512,279589624,429286593,1
79047,279589624,1540841186,0
142503,279589686,974030859,1
21423,279589686,1540790975,0
112150,279589687,279589614,1
21422,279589687,279589686,0
21426,279589950,279589951,1
93456,279589950,716888550,1
21427,279589951,279589952,1
45672,279589951,360206315,1
21428,279589952,360206035,1
149326,279589956,360207510,1
45798,279589956,360209471,0
149328,279589957,1540951383,1
149329,279589959,279591059,1
45793,279590056,360208993,0
21432,279590056,1540790976,1
21440,279590064,279590065,1
21441,279590065,985968655,1
21431,279590087,279590056,1
45750,279590088,360208055,1
21433,279590088,891523958,1
45777,279590089,360208083,0
21435,279590089,360208650,1
115708,279590089,985968666,0
21439,279590090,279590064,1
115705,279590090,985968818,1
21430,279590130,279590087,1
112129,279590130,974031171,1
133832,279590131,279590132,1
53838,279590132,968962559,1
45704,279590300,360207474,1
135186,279590300,1540905576,0
45698,279590303,360207366,1
135185,279590303,1540905575,0
135180,279590306,279590307,1
45803,279590306,583434225,1
135181,279590307,279590308,1
45799,279590307,583434227,1
21443,279590308,279590361,1
135182,279590308,1345509354,1
143885,279590313,737998278,1
94667,279590314,737998273,1
143887,279590314,737998290,1
135174,279590317,737998498,1
94684,279590317,1540857303,1
94670,279590321,737998282,1
135177,279590321,1540905572,1
152195,279590323,1540961407,1
143853,279590357,1540937864,0
143895,279590357,1540937902,0
21444,279590361,360209881,1
143866,279590361,1540937870,0
143871,279590361,1540937877,0
21446,279590362,279590357,1
45735,279590362,360207812,1
40326,279590687,1540810021,0
40501,279590737,360008921,1
40318,279590737,1540810016,0
143857,279591052,279591053,0
135167,279591052,360206848,0
143858,279591053,279591054,0
45694,279591053,360207363,1
143859,279591054,279591055,0
45708,279591054,360207557,1
149323,279591055,360207816,1
143843,279591055,974030619,0
143847,279591056,279591057,0
135204,279591056,974030729,0
143848,279591057,279591058,0
29731,279591057,338487216,1
143849,279591058,972481633,0
21459,279591058,1540790990,1
149330,279591059,279591060,1
53860,279591059,360207471,1
149331,279591060,279591061,1
135159,279591060,974030610,1
112183,279591061,974030870,1
149332,279591061,1540951384,1
112131,279591062,974030962,1
149333,279591062,1540951385,1
21448,279591116,363974809,0
21454,279591116,363975202,1
21452,279591120,1540790982,0
24089,279591124,973983340,0
24091,279591129,1540794238,0
53882,279591129,1540820536,1
24092,279591134,1038214221,0
112081,279591134,1540872752,1
112119,279591135,360010766,1
24094,279591135,973983605,0
24096,279591136,1540794242,0
120587,279591139,536579356,1
24097,279591139,1540794244,0
24100,279591152,360006242,0
24104,279591155,279591156,0
110078,279591155,932361993,0
40267,279591156,549785230,1
24105,279591156,1540794256,0
24106,279591159,279591160,0
24107,279591160,279591161,0
71606,279591160,549785230,1
24108,279591161,1291955687,0
120586,279591274,1038214120,1
40328,279591274,1540810036,0
40330,279591275,1540810039,0
112082,279591275,1540872755,1
40332,279591280,1540810043,0
112051,279591283,363971023,0
112153,279591398,974030964,1
21457,279591398,1540790986,1
29733,279591415,338487217,1
149342,279591415,1540951400,1
112147,279591424,974031041,1
149345,279591424,1540951407,1
21460,279591449,1540790992,1
135215,279591449,1540905587,0
111823,279591451,974030797,1
149340,279591451,1540951394,1
111880,279591454,972481687,1
149341,279591454,1540951397,1
45654,279591457,360205872,1
149343,279591457,1540951403,1
45630,279591459,360205333,1
149346,279591459,1540951408,1
45062,279591485,360205311,1
21420,279591485,1540790972,0
45632,279591486,360205411,1
21421,279591486,1540790973,0
21462,279591653,279591654,1
45623,279591653,1540812099,0
118881,279591654,1030313231,1
21463,279591654,1540790993,1
21464,279591656,360205477,1
45592,279591656,1540812077,1
21466,279591658,279591659,1
21467,279591659,1540790995,1
21469,279591659,1540790996,1
21468,279591660,972481984,1
45046,279591660,1540811945,1
45603,279591661,972481801,1
111897,279591661,1540872338,0
44970,279591663,972481605,1
111896,279591663,1540872336,0
111895,279591664,279591663,0
44938,279591664,972481669,1
111894,279591665,279591664,0
44945,279591665,972481726,1
44922,279591666,972481725,1
111892,279591666,1540872335,0
111891,279591667,279591666,0
46113,279591667,972481734,0
45090,279591764,360193042,1
21470,279591764,360193235,1
21473,279591766,1540790999,1
21478,279591769,279591843,1
152332,279591769,360191959,1
21479,279591843,1540791001,1
45255,279591848,360199069,1
21481,279591848,1540791006,1
46106,279591857,360223131,0
21484,279591857,1540791017,1
79039,279591863,360195248,1
21486,279591863,1540791027,1
21487,279591881,360196239,1
21480,279591881,1540791004,1
21492,279591918,1540791034,1
21493,279591921,279591922,1
21494,279591922,279591923,1
45545,279591922,1540812067,1
45328,279591923,360200255,1
21495,279591923,1540791038,1
45271,279591926,360199245,1
21496,279591926,1540791042,1
21499,279591973,360210536,1
21483,279591973,1540791013,1
21503,279591975,279591980,1
45818,279591975,360196302,1
21506,279591977,360214769,1
46028,279591977,360214772,1
21504,279591980,360196122,1
45114,279591980,360196303,1
45266,279592059,360199117,1
21482,279592059,1540791009,1
21485,279592064,1540791023,1
21507,279592091,360195249,0
21509,279592091,360222781,0
45828,279592206,360210399,1
21512,279592206,360217045,0
21525,279592213,360222688,0
21517,279592213,1540791055,0
21518,279592280,1540791056,0
21514,279592283,360221717,0
46093,279592283,360221953,0
21516,279592285,1540791054,0
45941,279592453,1540812256,1
45945,279592453,1540812260,1
46096,279592453,1540812334,1
90627,279592725,1540855371,1
90629,279592736,1540855382,1
58354,279592740,614381224,1
112009,279592740,1540872626,0
90626,279596073,279592725,1
149759,286077933,278009568,1
22942,286367654,286369860,1
40476,286367654,360008745,1
22960,286367654,985946029,0
40090,286367654,1540809883,0
22948,286367801,985946167,1
22952,286367804,359997064,1
40141,286367804,1025767741,1
137775,286367976,1540920274,0
22943,286369860,985946401,1
115644,286369860,1540874775,1
115665,286369862,985946025,1
22947,286369862,1540792792,1
22951,286369864,286367804,1
115639,286369864,985946420,1
22966,286535484,1540792807,0
22980,286535486,286541740,0
22964,286535645,1540792806,1
64374,286537115,286537519,0
22974,286537115,286541126,0
70241,286537120,360720796,1
64389,286537122,1540834232,1
64390,286537125,1540834233,1
64382,286537128,286537129,1
22975,286537128,745985497,0
64383,286537129,360720111,1
24039,286537129,745986934,0
64385,286537130,360719851,1
50109,286537130,360719917,0
50254,286537277,360731137,0
92194,286537277,677410917,1
64368,286537366,360718713,0
22968,286537366,1540792810,0
22970,286537369,286537115,0
22971,286537519,286541126,0
22973,286537519,677411010,1
17706,286538932,1540787788,1
22967,286538932,1540792808,0
22972,286541126,1540792811,0
100776,286541739,745985496,1
22977,286541739,745986937,0
22981,286541740,1540792812,0
22982,286541742,1540792813,0
50134,286541743,745988394,1
22983,286541743,1540792814,0
50138,286541743,1540815054,1
22985,286541745,1540792818,0
82523,286541749,746691654,0
64436,286541787,745988435,0
22986,286541787,1540792819,0
1625,294112227,1540771136,0
23870,294112227,1540793750,0
23871,294112451,1540793752,0
100518,294112451,1540862655,0
398,294113203,360008695,0
137777,294113203,1540920276,0
115291,294113934,1540874465,1
115428,294113934,1540874552,1
149683,294113937,1411198170,1
115426,294113937,1540874547,1
115425,294113938,294113937,1
23875,294114237,984364205,1
23938,294114238,1540793847,0
23885,294114430,1540793430,1
23881,294114443,294114430,1
23890,294114600,294138057,1
23883,294114600,737308371,1
23873,294114683,984332560,1
23917,294114683,1540793808,0
115134,294114683,1540874279,1
23926,294114688,984634628,0
89060,294138005,1540852136,0
94553,294138005,1540857166,1
89061,294138057,1540852139,0
115309,294144482,984633979,1
23945,294144482,1540793859,0
115403,294144491,984634447,0
23944,294144491,1540793857,0
23937,294144525,1540793844,0
115230,294144525,1540874400,1
115257,294144611,984606596,1
23929,294144611,1540793836,0
89056,294144767,1540852128,0
115142,294144767,1540874306,1
115161,294144919,737656882,0
89057,294144919,1540852132,0
23923,294144924,1540793828,0
23924,294145134,294162457,0
107500,294145134,1540869008,0
23957,294145226,294162457,0
89051,294145226,1540852120,0
107480,294162342,938502187,0
89062,294162342,1540852142,0
23925,294162457,294162342,0
23958,294162457,938502038,0
89065,294162875,803745164,0
99955,294162875,1540862333,0
99954,294163207,294162875,0
23912,294163207,1540793803,0
107558,294163209,938502105,1
23915,294163209,1540793806,0
107502,294163284,938502280,1
23913,294163284,1540793804,0
98065,294163564,653316931,0
89070,294163564,803745135,0
23902,294163568,803745138,0
89073,294163697,1540852159,0
107586,294163697,1540869053,1
107585,294163738,294163697,1
23899,294163738,1540793793,0
89077,294163842,938501961,0
23895,294163854,938502337,0
23893,294184231,1540793778,0
23900,294184327,938502224,0
143214,294184327,1540936650,1
23891,294184359,1540793770,0
23960,294184359,1540793873,1
23963,294184526,1540793874,1
23970,294202628,1540793876,1
107223,294202628,1540868945,1
107276,294202629,938142969,1
23967,294202629,938143091,1
106862,294203207,937365390,1
23985,294203207,1540793884,1
23982,294203208,937365460,1
107007,294203214,361199498,1
23975,294203214,938140742,1
23974,294203215,1540793878,1
23966,294203217,294202629,1
107271,294203217,938142898,1
97147,294203269,745092397,1
24002,294203269,937216329,1
97314,294203269,1540859920,1
24001,294203310,294203269,1
97117,294203310,793428423,1
23989,294203944,793385663,1
24027,294203944,1540793923,0
23995,294203947,745090951,1
24003,294206988,1540793891,0
24004,294207130,599162400,0
24006,294207609,1540793900,0
24007,294207775,1540793907,0
97006,294243377,793479405,0
97220,294243377,793479409,1
97010,294243379,360731674,0
97208,294243379,793479416,1
24025,294244346,294244956,0
97003,294244346,294244999,0
95029,294244346,793279599,1
97151,294244884,793428462,1
23997,294244884,793529738,1
24022,294244956,1540793916,0
24021,294244984,294244956,0
24026,294244984,1540793922,0
97004,294244999,745990622,0
64366,294248195,1540834215,0
96948,294248195,1540859839,1
24036,294250113,745988378,1
100787,294250113,1540862915,1
50118,294250794,360719791,1
24029,294250794,1540793924,1
95133,294250799,745988415,1
24030,294250799,1540793927,1
24032,294250800,363860850,1
96881,294250800,793252719,0
64356,294251017,1540834149,1
133479,294251017,1540894462,1
50091,294253327,1540815043,0
24042,294253784,294253327,1
24088,295771556,1540794233,0
73509,295773042,936804227,0
391,295775157,1540770090,0
1626,295775659,1540771148,0
24115,295776661,1540794262,0
80344,295776661,1540843122,0
24116,295776873,1540794265,0
73511,295776873,1540839677,0
24130,295865926,985946472,1
24134,295865928,295865936,1
24136,295865928,1540794418,1
115652,295865936,985946472,1
138648,297562141,559590853,1
75611,297562141,559940462,0
2167,297562149,1540771639,0
75578,297562149,1540840247,1
625,301343710,1540770254,0
81619,301343729,1540845043,0
24276,302044723,982077240,1
17689,302044723,1540787777,1
17687,302045960,1540787768,1
24948,302363454,982077213,0
17686,302363454,1540787762,1
24940,302552971,1540796186,1
114725,302552972,973777017,0
24404,302552972,1540795741,0
64396,302553819,360713269,0
49960,302553819,360714111,0
24409,302555197,360713625,0
24536,302555197,1540795762,0
133447,302555199,360712202,1
